Test_Time(s),Step_Time(s),Current(A),Voltage(V)
21103.62496,35.09026418,0.622295141,3.421947956
21104.62497,36.09027342,0.572850764,3.414869308
21105.62498,37.09028112,0.419464976,3.389939785
21106.62499,38.09028959,0.326170325,3.374859095
21107.62499,39.09029536,0.161596373,3.347775221
21108.625,40.09030537,0.026436407,3.324384689
21109.63501,41.10031355,-0.000270769,3.31976819
21110.63501,42.10031778,-0.000270769,3.31976819
21111.64503,43.11033328,-0.000270769,3.32007575
21112.64504,44.11034791,-0.000451223,3.320383549
21113.64505,45.11035753,-0.000451223,3.320383549
21114.65506,46.12036456,-0.000451223,3.320383549
21115.66506,47.13036157,-0.000451223,3.320999146
21116.66507,48.13037389,-0.000451223,3.321306944
21117.66508,49.13038198,-0.012902541,3.319460392
21118.66522,50.1305221,-1.263628483,3.106175184
21119.6751,51.14040055,-1.408893824,3.077860355
21120.6751,52.14040748,-1.027775168,3.140337706
21121.67511,53.14041171,-1.505075812,3.058162928
21122.68513,54.15043298,-2.285177946,2.923051596
21123.69512,55.16042731,-2.248004436,2.925205946
21124.69513,56.16043885,-1.456894636,3.057239771
21125.69514,57.16044771,-2.207041502,2.929514885
21126.69515,58.16045541,-2.564159632,2.864882946
21127.69516,59.16046003,-2.499196291,2.873192787
21128.69517,60.16046927,-1.97840631,2.959984064
21129.69517,61.16047735,-1.282576084,3.078168154
21130.70518,62.17048207,-1.81780231,2.987375736
21131.70519,63.1704913,-1.728297234,3.000917673
21132.70519,64.17049939,-1.885653019,2.973218203
21133.70521,65.17051055,-1.598731399,3.020922661
21134.70522,66.17051979,-1.465556383,3.043390036
21135.71522,67.18051989,-1.133160353,3.100019693
21136.71523,68.18053028,-0.142287984,3.270216942
21137.71523,69.1805376,-0.501571655,3.211125135
21138.7154,70.18070544,-0.050436951,3.288683176
21139.72523,71.1905323,0.070106246,3.311458349
21140.72537,72.19067666,0.070467159,3.312689304
21141.73527,73.20057282,-0.210319102,3.26621604
21142.73528,74.20058167,-0.558956027,3.207123995
21143.73528,75.20058167,-0.209958196,3.266523838
21144.7454,76.21070573,0.071188971,3.315151453
21145.7553,77.22060612,0.205988035,3.339773178
21146.75531,78.22061459,-0.10367085,3.288067579
21147.75533,79.22063037,-0.268425256,3.260368347
21148.75536,80.22066425,-0.267162085,3.260676146
21149.76537,81.23067281,-0.4333601,3.232361317
21150.76539,82.23069861,-0.435345113,3.23174572
21151.77535,83.2406552,-0.776944339,3.17357707
21152.77549,84.24079032,-1.136588931,3.111099482
21153.78537,85.25067455,-1.704657793,3.01230526
21154.78539,86.25069533,-2.139371157,2.935362577
21155.79537,87.26067695,-2.32559967,2.900584459
21156.7954,88.26070043,-2.219312191,2.916588545
21157.7954,89.26070582,-2.197657824,2.918127298
21158.7954,90.26070813,-2.487827778,2.866729498
21159.80543,91.27073325,-2.691740513,2.829489231
21160.80544,92.27074249,-2.342923164,2.887042522
21161.81544,93.28074143,-2.416548491,2.872884989
21162.82544,94.29074076,-1.790553808,2.978758097
21163.82544,95.29074769,-0.898750722,3.131720066
21164.82545,96.29075616,-0.788493395,3.152340889
21165.82546,97.29076232,-0.219702706,3.251135111
21166.82547,98.29077733,0.530624568,3.381937742
21167.82548,99.29078387,0.387524635,3.360701561
21168.82549,100.290797,0.349809766,3.355777264
21169.83549,101.3007936,0.217717528,3.335156679
21170.83563,102.3009349,0.217717528,3.336387634
21171.84556,103.3108657,0.310109913,3.353930712
21172.85552,104.3208211,0.365870178,3.364087105
21173.85553,105.32083,0.331583947,3.360085964
21174.85553,106.3208381,0.353960216,3.364702702
21175.86554,107.3308459,0.292605907,3.355469465
21176.86554,108.3308478,0.341508895,3.365010262
21177.86556,109.3308605,0.30812493,3.360393763
21178.86556,110.3308678,0.325989872,3.364087105
21179.86558,111.3308797,0.270590514,3.355469465
21180.86559,112.3308917,0.310831726,3.363471508
21181.86559,113.330899,0.433720827,3.385323286
21182.8656,114.3308997,0.534594536,3.403481722
21183.8656,115.3309071,0.388787836,3.379783392
21184.86561,116.3309148,0.148242787,3.33946538
21185.86562,117.3309255,0.144814163,3.339157581
21186.86563,118.3309367,0.176934958,3.345005274
21187.86565,119.3309544,0.766116917,3.446569681
21188.87564,120.3409464,0.663619101,3.430873394
21189.87566,121.3409614,0.438953996,3.393325329
21190.87566,122.3409634,0.320756704,3.373935699
21191.87567,123.3409722,0.24586834,3.361317158
21192.87568,124.3409826,0.137415543,3.343158722
21193.87568,125.3409888,0.046647243,3.327770233
21194.8757,126.3410049,0.008932379,3.321306944
21195.8857,127.3510039,0.003518763,3.320691347
21196.88573,128.3510347,-0.000451223,3.32007575
21197.89572,129.3610244,-0.000270769,3.32007575
21198.89573,130.3610344,-0.000451223,3.32007575
21199.89574,131.3610421,-0.000270769,3.320383549
21200.90574,132.371046,-0.000270769,3.320383549
21201.90588,133.3711858,-0.000451223,3.320691347
21202.91576,134.38106,-0.000451223,3.320691347
21203.91577,135.3810723,-0.000451223,3.320999146
21204.92577,136.391077,-0.125866681,3.299762964
21205.92578,137.3910859,-0.985549033,3.151725292
21206.92579,138.3910947,-1.830614567,3.004918575
21207.9258,139.3911059,-2.479887724,2.890120268
21208.92582,140.3911255,-3.154965639,2.769781828
21209.92585,141.3911532,-2.891683578,2.810715437
21210.93585,142.4011568,-3.048678398,2.780246019
21211.94583,143.4111388,-3.122844934,2.763934135
21212.94584,144.411148,-1.930405617,2.965831757
21213.94585,145.4111496,-1.406187057,3.055392981
21214.94585,146.4111584,-1.219597697,3.087401152
21215.94586,147.4111673,-1.50254941,3.039081097
21216.95587,148.4211735,-0.970932245,3.129873514
21217.95587,149.4211789,-1.330035448,3.068627119
21218.96589,150.4311933,-0.937006891,3.135721207
21219.96591,151.4312171,-0.695559621,3.177577972
21220.97592,152.4412207,-0.703499556,3.176347017
21221.98591,153.4512146,-1.062422395,3.114792824
21222.98591,154.4512162,-0.377238959,3.232668877
21223.98592,155.4512277,-0.377058506,3.23390007
21224.99591,156.4612144,-1.083896399,3.112638474
21225.99594,157.4612421,-1.937623739,2.964908361
21226.99595,158.4612498,-0.966420889,3.129565716
21227.99596,159.4612606,-1.551452398,3.029232502
21228.99609,160.4613968,-0.724793136,3.170499325
21230.00597,161.4712787,-1.604144931,3.019691706
21231.00598,162.4712887,-0.756372571,3.164036036
21232.006,163.4713034,-0.763049364,3.163728237
21233.006,164.4713034,-0.769184828,3.163112879
21234.00601,165.4713153,0.093926162,3.311458349
21235.01601,166.4813169,0.274019152,3.344697475
21236.01603,167.4813312,-0.256515294,3.255136251
21237.01604,168.4813393,-0.160152912,3.272371292
21238.01605,169.4813535,0.008391018,3.301917315
21239.01606,170.4813678,-0.614716291,3.195736408
21240.01608,171.4813847,0.125505596,3.322845697
21241.02607,172.4913717,-0.787230194,3.166805983
21242.03622,173.5015219,-0.056933291,3.29206872
21243.04611,174.5114177,-0.32653141,3.246518612
21244.04626,175.5115663,-0.14319025,3.278526783
21245.0561,176.5214074,-0.594685912,3.201276302
21246.05611,177.5214151,-0.597934067,3.200353146
21247.06612,178.5314256,-0.234860823,3.262830496
21248.06612,179.5314268,-0.142648891,3.27914238
21249.06734,180.5326448,-0.319674164,3.249288559
21250.06738,181.5326887,-0.318591446,3.249596357
21251.0674,182.5326998,0.181626752,3.336387634
21252.0774,183.5426999,0.04321862,3.313304901
21253.07754,184.5428462,-0.736342192,3.180040121
21254.08744,185.5527408,0.524489164,3.396095276
21255.09743,186.5627367,-2.567588329,2.865190744
21256.09743,187.5627363,-1.291057467,3.080630302
21257.09745,188.5627509,-1.604144931,3.025846958
21258.09745,189.5627567,-1.363419414,3.065857172
21259.10746,190.572766,-0.533692479,3.20804739
21260.10747,191.5727707,-1.691845536,3.008919716
21261.10747,192.5727722,-0.946931899,3.13510561
21262.10748,193.5727845,-1.557587862,3.030155897
21263.11749,194.5827927,-0.886660278,3.144646645
21264.11766,195.5829636,-0.997278512,3.125564814
21265.12751,196.5928147,-1.111505866,3.105867386
21266.12751,197.5928167,-0.514744818,3.208355188
21267.12752,198.5928274,-0.718116343,3.173884869
21268.12769,199.5929941,-0.014346173,3.295146465
21269.13754,200.6028422,-0.813215554,3.159111738
21270.13755,201.6028518,-1.128468513,3.104020834
21271.13756,202.6028626,-0.119009428,3.277603388
21272.13757,203.6028714,-0.61994946,3.192351103
21273.14757,204.6128746,-0.724251807,3.174500227
21274.14758,205.6128831,-1.666942954,3.011381865
21275.14759,206.6128908,-0.336636811,3.239439964
21276.1476,207.6129058,-0.747530341,3.169268131
21277.14762,208.6129246,-0.752222121,3.168344975
21278.14762,209.6129281,-0.756372571,3.167729378
21279.15762,210.6229247,-0.972195446,3.130181313
21280.15764,211.6229444,-0.982300818,3.128026962
21281.15765,212.6229544,-1.315238237,3.070166111
21282.16761,213.6329137,-0.579708219,3.196352005
21283.16767,214.6329722,-1.010451674,3.12217927
21284.16767,215.632978,0.57736212,3.395787477
21285.17769,216.6429919,-0.028241122,3.293915272
21286.18767,217.6529789,-0.845155895,3.154187441
21287.18769,218.6529912,-0.747710764,3.169883728
21288.18771,219.6530147,-0.130558476,3.276680231
21289.1977,220.6630033,-1.16131115,3.099404335
21290.19771,221.6630117,-0.443285078,3.222204685
21291.19772,222.6630229,-0.235041276,3.258521795
21292.19789,223.6631981,-0.852013111,3.152648687
21293.2077,224.6730076,0.088693,3.314536095
21294.20775,225.6730553,-1.153371096,3.101558685
21295.20779,226.6730923,-0.437691003,3.224051476
21296.20783,227.6731373,-0.64413023,3.188657761
21297.21778,228.6830804,-0.335193187,3.241902113
21298.21783,229.6831332,-0.745725811,3.171422482
21299.2278,230.6931002,0.056572206,3.309919357
21300.22781,231.6931125,-0.632039845,3.192658663
21301.23783,232.7031384,-1.048346996,3.12002492
21302.23799,233.7032931,-0.643949807,3.188965559
21303.24781,234.7131177,-0.854539514,3.152648687
21304.25782,235.7231224,-1.072347283,3.114485025
21305.25783,236.7231378,-0.873306692,3.147724152
21306.25785,237.723154,0.185777187,3.33084774
21307.25786,238.7231617,-0.749515355,3.170807123
21308.25791,239.723214,0.185596734,3.331771135
21309.26785,240.7331587,-1.144709349,3.103713036
21310.26788,241.7331887,0.024451414,3.304687262
21311.26789,242.7331941,-1.144709349,3.103405237
21312.2779,243.7432088,-0.330501378,3.243133068
21313.27794,244.7432485,-0.022286143,3.296993017
21314.28791,245.7532093,-0.626084864,3.193582058
21315.29791,246.7632102,-0.423254699,3.228667974
21316.29792,247.7632213,-0.831080496,3.158188343
21317.29794,248.7632425,-0.632039845,3.192351103
21318.29795,249.7632575,-0.427946478,3.227128983
21319.29796,250.7632602,0.089956179,3.316690445
21320.30794,251.7732465,-0.514925241,3.213894844
21321.3081,252.7734008,-0.922931492,3.142799854
21322.31799,253.7832912,-0.420006514,3.229283571
21323.31799,254.7832962,0.027158223,3.306841612
21324.31799,255.7832974,-0.711620033,3.180040121
21325.31802,256.7833259,-0.411886096,3.231437922
21326.32802,257.793321,-0.510955274,3.214818239
21327.32802,258.7933256,-0.612731278,3.196659803
21328.33802,259.8033226,-0.211040914,3.26621604
21329.33804,260.8033465,-0.912826121,3.144954205
21330.34803,261.8133308,-0.819892347,3.16065073
21331.34805,262.8133581,-0.015067988,3.299455166
21332.34807,263.8133693,-0.511135757,3.214510441
21333.35806,264.8233647,-0.612550795,3.1972754
21334.35807,265.8233774,-0.011098002,3.300686359
21335.35827,266.8235726,-1.420262456,3.057547331
21336.36793,267.8332324,-0.52015841,3.211740494
21337.36814,268.8334418,-0.015067988,3.299455166
21338.36816,269.8334618,-1.020376563,3.12618041
21339.36825,270.8335496,-0.115039445,3.282220125
21340.37816,271.8434596,-0.211040914,3.266523838
21341.37816,272.8434604,-0.307222843,3.250519753
21342.38814,273.853447,-0.403946131,3.23390007
21343.38816,274.8534609,-0.804553747,3.164651632
21344.38816,275.8534613,-0.507526636,3.215126038
21345.39822,276.863523,-0.507526636,3.215433836
21346.40816,277.8734676,-0.407013834,3.232976675
21347.41818,278.8834885,-0.910660625,3.1458776
21348.41819,279.8834931,-0.311012357,3.248980761
21349.41835,280.883649,-0.509872556,3.214818239
21350.42819,281.8934948,-0.71143955,3.180040121
21351.4282,282.8935013,-0.817907333,3.161266088
21352.42823,283.8935306,-0.416938812,3.22989893
21353.42824,284.8935413,-1.652145743,3.01661396
21354.43823,285.9035303,-1.16131115,3.099404335
21355.43825,286.903553,-1.072527766,3.114177227
21356.43829,287.9035965,-0.873306692,3.148339748
21357.4383,288.9036061,-1.41755569,3.053546429
21358.44827,289.9135704,-0.79174155,3.16065073
21359.44828,290.9135854,-1.559572816,3.027693748
21360.44838,291.9136813,-0.817185521,3.155110836
21361.45829,292.9235971,-0.931412876,3.135413408
21362.45835,293.9236498,-1.495872617,3.037234545
21363.46831,294.9336176,-0.625363052,3.187119007
21364.46831,295.9336176,-1.183506966,3.091094494
21365.47833,296.94363,-0.972195446,3.126795769
21366.47834,297.9436473,-0.979774475,3.125257015
21367.48833,298.953632,-3.324592352,2.718999624
21368.48834,299.9536412,-1.16600287,3.088940144
21369.48836,300.9536674,-4.111912727,2.578656197
21370.49835,301.963654,0.621032,3.393940926
21371.49837,302.9636714,-0.249116689,3.24682641
21372.49839,303.9636902,-0.708913207,3.168344975
21373.49839,304.9636952,-0.475405872,3.208970547
21374.50839,305.9736938,-1.293222904,3.067703962
21375.50841,306.9737103,-1.070362329,3.105251789
21376.50841,307.9737157,-0.60461086,3.185580015
21377.51841,308.9837154,0.105294757,3.309303761
21378.51846,309.9837616,-0.236484915,3.251750708
21379.51847,310.9837755,-0.345118165,3.233592272
21380.52844,311.9937459,-0.684732378,3.175423622
21381.52846,312.9937679,-0.453931838,3.215433836
21382.53848,314.0037849,-0.795711517,3.156341791
21383.54849,315.0137908,-0.682747364,3.175423622
21384.55851,316.0238159,-0.91336745,3.135721207
21385.56847,317.0337791,-1.740387678,2.991992235
21386.56848,318.0337821,-1.295749307,3.067088366
21387.56849,319.0337894,-2.198920965,2.911664009
21388.56851,320.0338129,-2.198740482,2.908586502
21389.56853,321.0338318,-2.7996521,2.807329893
21390.57852,322.0438196,-2.23284626,2.897198915
21391.57852,323.043823,-2.019369364,2.933515787
21392.57853,324.043833,0.164483637,3.30284071
21393.57854,325.0438469,0.596670687,3.384092093
21394.57856,326.0438665,-0.306861937,3.235438824
21395.57862,327.0439262,-1.781531096,2.985221386
21396.58857,328.0538747,-2.32144928,2.887350321
21397.59857,329.0638783,-1.345374107,3.049545288
21398.59861,330.0639156,-2.262801647,2.894736767
21399.60859,331.0738945,-1.394096613,3.039388895
21400.60861,332.0739146,-1.407630682,3.03815794
21401.60863,333.0739327,-0.898028851,3.124949217
21402.61861,334.0839116,-1.420262456,3.037542343
21403.61864,335.0839401,-0.908675671,3.123102665
21404.62868,336.0939798,0.039789993,3.286221027
21405.63864,337.1039391,-0.88738209,3.131412506
21406.63864,338.1039445,-0.373268962,3.217895985
21407.63865,339.103951,-0.365148544,3.22097373
21408.6387,340.1040022,0.166649073,3.312381506
21409.63872,341.1040253,0.169355884,3.315459251
21410.64868,342.1139808,0.590715706,3.38870883
21411.6487,343.1140031,0.39907369,3.358547211
21412.64871,344.1140116,0.43209675,3.365625858
21413.64884,345.1141471,0.907051384,3.448416233
21414.65874,346.1240444,0.217897981,3.333002329
21415.66871,347.1340164,-0.912104309,3.140645504
21416.66872,348.1340225,0.015789628,3.29637742
21417.66874,349.1340441,-0.368035793,3.232668877
21418.67871,350.1440165,-0.900013864,3.141261101
21419.67877,351.1440738,-0.475947231,3.212663889
21420.68873,352.1540339,-1.66964972,3.008919716
21421.68883,353.1541294,-0.928886473,3.132027864
21422.69877,354.1640756,-1.603964448,3.017229557
21423.69878,355.1640833,-0.625182569,3.181886911
21424.6988,356.1641006,-1.071084142,3.107098579
21425.69881,357.164111,-0.080572754,3.275756836
21426.69882,358.1641233,-0.512759805,3.204046249
21427.69883,359.1641341,-0.510955274,3.204354048
21428.70883,360.1741353,0.115400173,3.311458349
21429.70885,361.1741515,0.048632234,3.302225113
21430.71887,362.1841708,-0.26571843,3.249288559
21431.72884,363.1941475,-0.155280665,3.26837039
21432.72887,364.1941729,-0.894600272,3.142492056
21433.72888,365.1941875,-1.010632157,3.120948315
21434.7289,366.1942002,-0.159250647,3.265908241
21435.7289,367.1942075,-0.901998878,3.140029907
21436.7389,368.2042057,-1.34609592,3.062779427
21437.73891,369.2042138,-1.146694303,3.095403194
21438.7489,370.2142066,-1.049610138,3.11140728
21439.74894,371.2142454,-0.837757289,3.146800995
21440.75894,372.2242432,-1.06567049,3.108021736
21441.75902,373.2243287,-1.076678276,3.105251789
21442.75904,374.2243464,-0.303613752,3.237285614
21443.7691,375.2344008,-1.532685161,3.028309107
21444.77895,376.2442511,-0.647919774,3.177885771
21445.77896,377.2442642,-0.647919774,3.178501368
21446.77897,378.2442746,-1.330035448,3.06185627
21447.78898,379.2542797,-1.118002176,3.09632659
21448.78898,380.2542828,-0.898931146,3.133874655
21449.78901,381.2543113,-1.019113421,3.113253832
21450.78901,382.254317,0.000992408,3.287760019
21451.79901,383.264316,-1.010993004,3.116331577
21452.79902,384.2643241,-0.33122322,3.23174572
21453.79906,385.2643645,0.003518763,3.290529966
21454.80905,386.2743534,-0.881246686,3.140029907
21455.80906,387.2743603,-0.885938466,3.138183355
21456.81905,388.2843504,-0.098437689,3.27267909
21457.82902,389.2943259,-0.315162808,3.236977816
21458.82918,390.2944822,-1.32660687,3.063702822
21459.83908,391.304388,-0.432638288,3.215433836
21460.8391,392.3044041,-0.428848773,3.216972589
21461.84908,393.3143877,-1.103746295,3.101250887
21462.84909,394.3143919,-1.000346184,3.117870569
21463.8491,395.3144023,-0.66542381,3.175115824
21464.84911,396.3144119,-0.66542381,3.175423622
21465.84912,397.31442,-1.587362766,3.016921759
21466.84916,398.3144635,-0.45284912,3.209893942
21467.85924,399.3245418,-0.792824268,3.152648687
21468.85927,400.3245729,-0.450683683,3.211432695
21469.8594,401.3247015,-0.905968845,3.133874655
